ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
16041,KINE,4802,001,PRA,2,Susan Saliba,mo 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Kinesiology Undergraduate Scholar Program 2,,Open,0,15,0,The Kinesiology Undergraduate Scholars Program (KUSP) introduces research in the areas of exercise and sport science to undergraduate students. KUSP provides paid research opportunities with a faculty mentor to conduct original research with an expectation for dissemination of the students' findings. The program provides qualified 3rd year KINE majors supervision as they examine various aspects of academic research.,,
15624,KINE,4993,001,IND,1 - 6,Jacob Resch,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,No Cost Course Materials
15552,KINE,4993,002,IND,1 - 6,Sibylle Kranz,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,No Cost Course Materials
15654,KINE,4993,003,IND,1 - 6,Martin Block,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,10,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15683,KINE,4993,004,IND,1 - 6,Michael Higgins,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15688,KINE,4993,005,IND,1 - 6,Siddhartha Angadi,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15762,KINE,4993,006,IND,1 - 6,Jason Allen,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,No Cost Course Materials
15928,KINE,4993,007,IND,1 - 6,Jay Hertel,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15929,KINE,4993,008,IND,1 - 6,Damon Swift,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15932,KINE,4993,009,IND,1 - 6,Abby Fines,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15933,KINE,4993,010,IND,1 - 6,Susan Saliba,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
15941,KINE,4993,011,IND,1 - 6,Christopher Kuenze,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,No Cost Course Materials
15942,KINE,4993,012,IND,1 - 6,Arthur Weltman,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,
16084,KINE,4993,013,IND,1 - 6,Emily Madrak,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for undergraduates working in cooperation with a faculty member.,,No Cost Course Materials
16042,KINE,5230,001,Lecture,3,Abby Fines,we 3:30pm - 6:00pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Disability and Sport,,Open,5,15,0,"This course is designed to examine the intersection of disability and sport. Central concepts include: (a) the origin and evolution of athletics for disabled people, (b) the condition of disabled athletes in a variety of sports and contexts, (c) the implications of ableism, legislation, and sport governance on the inclusion of disabled athletes, and (d) the creative design principles and practices used to advance sport participation.",,
20506,KINE,5260,001,Lecture,3,Martin Block,mo 3:30pm - 6:00pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Adapted Physical Education: Physically and Sensory Impaired,,Open,5,15,0,"Studies the physical and motor attributes of individuals with physical, sensory, and health disabilities. Addresses programming and instructional implications in physical education for these populations in regard to their ecological, psychological, social, and learning characteristics. Emphasizes developing and achieving functional physical education goals through planning, assessing, prescribing, teaching, and evaluating instruction.",,
15548,KINE,5432,001,Lecture,3,Jason Allen,tuth 9:30am - 10:45am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Human Circulatory Physiology: Regulation/Adaptation,,Open,4,30,0,"This course is designed for graduate students who wish to better understand the physiology of the human circulatory system. We will progress from ""the blood"" through the ""laws of hemodynamics"", ""the heart"", to ""pressures and volumes"" and ""regulation of specific tissues"". We will examine changes in the cardiovascular system response to acute stressors such as exercise and chronic adaptations that occur with exercise training, aging and disease.",,Low Cost Course Materials
15442,KINE,5440,001,Lecture,3,Arthur Weltman,we 9:00am - 12:00pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Exercise Physiology Laboratory,,Open,5,20,0,"A presentation, through lectures and laboratory experiences, of laboratory procedures and biomedical instrumentation pertinent to exercise physiology laboratories and applied physiology research. Students are involved in a review of current research in each area of laboratory experimentation and participate as both subjects and investigators. Prerequisite: KINE 5430",,
15512,KINE,5460,001,Lecture,3,David Edwards,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,"Clinical Exercise Testing, Evaluation and Prescription",,Open,5,25,0,"Principles of clinical exercise testing, including conducting and interpreting exercise tests for adults with and without chronic diseases. In the practical setting, under supervision of professional staff, students prescribe exercise and counsel adults based on test results and other medical history. Pre-Requisites: KINE 5450",,
15439,KINE,5470,001,Lecture,3,Siddhartha Angadi,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Metabolic Adaptations to Exercise,,Open,1,16,0,"Analyzes metabolic adaptations to acute bouts of exercise and chronic exercise training. Includes energy sources for human movement; substrate utilization, muscle plasticity, functional significance of the metabolic adaptations to chronic exercise training; muscle fatigue and damage. Prerequisite: KINE 5430 or instructor permission.",,
15554,KINE,5475,001,SEM,1,Jason Allen,mo 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Seminar in Exercise Physiology,,Open,0,20,0,"This course is an advanced seminar that will examine recent research findings in Exercise Physiology and related fields. Individual responses to exercise will be discussed and the impact of genetics, gender, age, and ethnicity on exercise/health related outcomes will be addressed. Prerequisite: restricted to Kinesiology graduates and undergraduates.",,No Cost Course Materials
15706,KINE,5730,001,Lecture,4,"Erin Moore, Emily Madrak",tuth 8:00am - 9:15am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Medical Aspects of Athletic Training,,Open,0,20,0,"Study of general medical conditions, disabilities, abnormalities, and diseases of physically active individuals; prevention, recognition, physical examination, management, and referral of common general medical conditions.Prerequisites: MS Athletic Training (ATHTRN-MS), must have taken (or currently taking) KINE 5700 and KINE 5710",,
15537,KINE,5750,001,Lecture,4,"Michael Higgins, Jacob Resch",tuth 9:30am - 11:00am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,"Assessment and Intervention of Concussion, Head and Cervical Spine",,Open,0,20,0,"A foundation to learn a systematic evidenced based approach to evaluation and treatment of Head, and Spinal injuries, exercise program development, techniques, indications, contraindications of exercise, exercise progression and analysis and application of modalities in treatment and rehabilitation of spine and head injury.",,
15544,KINE,5760,001,Lecture,3,Michael Higgins,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Princples of Strength and Conditioning,,Open,3,40,0,"This course is designed to provide a comprehensive overview of strength and conditioning throughout the life span. Emphasis is placed on the exercise sciences including: anatomy, exercise physiology, biomechanics, nutrition, exercise technique, program design, and testing and evaluation.",,
15538,KINE,5765,001,PRA,3,"Erin Moore, Emily Madrak",tu 12:15pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Clinical Practicum III,,Open,0,20,0,This course is designed to provide the student with on and/or off-grounds clinical experiences in athletic training and sports medicine. Observation and performance of professional skills under the supervision of a certified athletic trainer; focuses on psychomotor skills and clinical proficiencies introduced in KINE 5720 and 5750.,,
15707,KINE,5770,001,Lecture,1,Jay Hertel,th 1:00pm - 1:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Evidence Based Sports Medicine II,,Open,0,20,0,"This course is a continuation of KINE 5745 Evidenced Based Sports Medicine I and continues to instruct the student on the principles of evidence-based medicine and clinical epidemiology with emphasis on the interpretation of clinical research that assess prevention, diagnostic, and treatment strategies in sports medicine.",,
15647,KINE,5980,001,PRA,1 - 6,Martin Block,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Practicum,,Open,5,20,0,Supervised field experiences for master's degree students under the direction of professional staff. Student should obtain approval from their advisor before registering for this practicum.,,
15443,KINE,5993,001,IND,1 - 6,Martin Block,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
15716,KINE,5993,002,IND,1 - 6,Jason Allen,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,No Cost Course Materials
15684,KINE,5993,003,IND,1 - 6,Sibylle Kranz,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,No Cost Course Materials
16110,KINE,5993,004,IND,1 - 6,Christopher Kuenze,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,No Cost Course Materials
15680,KINE,5993,005,IND,1 - 6,Jay Hertel,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
15681,KINE,5993,006,IND,1 - 6,Susan Saliba,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
15682,KINE,5993,007,IND,1 - 6,Michael Higgins,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
15845,KINE,5993,008,IND,1 - 6,Erin Moore,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
15846,KINE,5993,009,IND,1 - 6,Emily Madrak,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,No Cost Course Materials
15444,KINE,5993,010,IND,1 - 6,Arthur Weltman,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Independent Study,,Open,0,30,0,Independent Study for master's level students working in cooperation with a faculty member.,,
