ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
19725,GSGS,2400,002,Lecture,3,Levi Vonk,TuTh 2:00pm - 3:15pm,Gibson Hall 211,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Mass Migration and Global Development,,Open,0,60,0,"This course explores migration's relation to global development initiatives. When do migrants ""count"" in development projects, and when do they not? What kinds of political, social, and economic claims are migrants permitted to make on their own terms, and when are these claims mediated by development and humanitarian initiatives?",Social & Economic Systems,
20427,GSGS,2610,001,Lecture,3,Andreja Siliunas,TuTh 12:30pm - 1:45pm,Drama Education Bldg 217,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Global Systems of Inequality,,Open,0,40,0,"This course covers social, economic, political, and cultural dimensions of inequality both within and between countries. We will discuss how systems like slavery, colonialism, and capitalism have entrenched unequal power relations across the globe; how structures of inequality are produced, legitimated, and reproduced at national and international scales; and how individuals experience and negotiate these structures.",,
13887,GSGS,3117,001,Lecture,3,Muhammad Tayyab Safdar,TuTh 12:30pm - 1:45pm,The Rotunda Room 150,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dynamics of Great Power: View from the South,,Open,0,20,0,How do developing countries in the global South navigate the emergence of renewed great power competition? This class will explore the impact of European & non-Euro imperialism on large parts of the developing World. We will seek to answer this question by looking at the engagement of countries & actors in the global South with established and emerging powers in an increasingly multi-polar World.,Historical Perspectives$Social & Economic Systems,
13888,GSGS,3118,001,SEM,3,David Edmunds,TuTh 2:00pm - 3:15pm,Monroe Hall 134,08/26/2025 - 12/09/2025,,,,,,,,,,,,,"Space, Place and Global Development",,Open,0,40,0,"Geography matters! We'll explore theories & cases to better understand issues as the struggle over the ocean/other public commons, the role of sacred spaces in Indigenous communities, how migrants make a place for themselves in their new homes, economic resilience and how capital, goods and people circulate in the economy, and more. This is a good introduction to themes raised in Global Studies.",Cultures & Societies of the World$Social & Economic Systems,
13889,GSGS,3350,001,Lecture,3,Spencer Phillips,TuTh 2:00pm - 3:15pm,New Cabell Hall 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Dot Orgs: Getting Results in the Real World,,Open,0,20,0,"Non-governmental organizations are essential in the work of building a sustainable, just, and aesthetically pleasant world. In this course, we examine the history and role of NGOs, explore the legal and institutional frameworks that govern them, and exercise skills in planning, budgeting, fundraising, and communications. Students study existing NGOs as examples and propose and plan for the launch of a new NGO to address unmet societal needs.",Social & Economic Systems,
19730,GSGS,3559,001,Lecture,3,Peter Furia,We 3:30pm - 6:00pm,Nau Hall 242,08/26/2025 - 12/09/2025,,,,,,,,,,,,,New Course in Global Studies,Order and Disorder in the Contemporary World,Open,0,20,0,This course provides the opportunity to offer new topics in Global Studies.,,
13017,GSGS,4100,001,SEM,3,David Edmunds,MoWe 3:30pm - 4:45pm,New Cabell Hall 368,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Global Activism for Social Justice,,Open,0,25,0,"Each student or small group will develop a project, be matched with a Global Studies faculty mentor, identify relevant community groups, and spend the semester working on that project. Students will discuss ideas, formulate plans, identify tactics, and engage with important social justice literatures. Importantly, the course will engage with the project of activism itself, which has the potential to replicate systems of inequality.",Social & Economic Systems,
19908,GSGS,4410,001,SEM,3,Levi Vonk,TuTh 3:30pm - 4:45pm,Gibson Hall 211,08/26/2025 - 12/09/2025,,,,,,,,,,,,,The Body Migrant: Medical Anthropology,,Open,0,30,0,"In this course, we explore what actually makes a body¿biology, flesh and bone, technology, maybe even immigration documents? We¿ll think about how medicine sees the body¿what makes us ¿healthy¿ or ¿sick¿¿as well as when concepts like race, gender, and sexuality help us understand bodies¿ and when they don¿t. ","Artistic, Interpretive, & Philosophical Inquiry$Science & Society",
20259,GSGS,4510,001,PRA,1,Scott Heysell,TBA,Web-Based Course,08/26/2025 - 12/09/2025,,,,,,,,,,,,,eGlobal: Sustainable Engagement in Rwanda,eGlobal: Part I,Open,0,100,0,"This two-part program will pair students in Rwanda studying at the University of Global Health Equity with UVA students to investigate global health topics relevant to both countries. In groups of four, students work over the course of the year on a research topic of their choice.  eGlobal provides a faculty-supported platform for UVA students to engage in meaningful long-term engagement with international peers.",,
20258,GSGS,4520,001,SEM,1,Scott Heysell,We 5:00pm - 6:00pm,New Cabell Hall 389,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Global Partnership Essentials: Theoretical and Practical Global Engagement,GPE: Part I,Open,0,40,0,"This two semester course aims to prepare students for effective and culturally appropriate engagement in Global Health activities by providing a background in Global Health theory, key issues, and culturally appropriate practice. Discussion 1-2 landmark articles and case studies focused on Global Health, using the Partners in Health Engage Curriculum supplemented with other relevant articles authored by global partners and UVA faculty.",,
11297,GSSJ,3010,001,SEM,3,Peter Furia,MoWe 2:00pm - 3:15pm,New Cabell Hall 132,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Global Issues of Security and Justice,,Open,0,30,0,This is the foundation course for students admitted to the Global Studies-Security and Justice track of Global Studies.,Historical Perspectives$Social & Economic Systems,No Cost Course Materials
11601,GSVS,2150,001,Lecture,3,Spencer Phillips,TuTh 11:00am - 12:15pm,Wilson Hall 301,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Global Sustainability,,Open,0,45,0,"This integrated and interdisciplinary course provides foundational knowledge on the multifaceted aspects of both problems and solutions related to sustainability, and challenges participants to deepen their understanding of global sustainability issues through a real-world, collaborative Think Global/ Act Local project.",,
12783,GSVS,3310,001,Lecture,3,Spencer Phillips,TuTh 9:30am - 10:45am,Gibson Hall 211,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Sustainability Policy at Home & Abroad,,Open,0,60,0,"Students will survey the main currents of US & international sustainability policy (air & water quality, endangered species protection, public land management, private land conservation), consider their origins in conservation thought, and learn to evaluate these policies via examples and assignments from current natural resource and environmental challenges. Students will learn about the actors and processes by which policy decisions are made.",Social & Economic Systems,
10465,HBIO,4810,001,Lecture,2,Michael Timko,We 2:00pm - 5:00pm,Physics Bldg 217,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Capstone Seminar in Human Biology I,,Open,0,25,0,"A weekly seminar co-organized by participating faculty to integrate students' independent research and coursework with contemporary issues at the intersection of biology, the humanities and social sciences. Students will have the opportunity to present their ongoing research and meet with outside speakers. This course will be taken in the fourth year. Prerequisite: DMP in Human Biology.",,
10182,HBIO,4950,001,IND,2,Michael Timko,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Research for Human Biology,,Open,0,20,0,Independent research/independent study under the guidance of a primary mentor within the College of Arts and Sciences. Prerequisite: DMP in Human Biology.,,
10183,HBIO,4998,001,IND,2,Michael Timko,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Thesis Research in Human Biology I,,Open,0,30,0,Independent research/independent study under the guidance of a primary mentor within the College of Arts and Sciences. Research/study forms the basis for the DMP thesis to be submitted at the end of the fourth year. This course must be taken in the first semester of the fourth year and should encompass the majority of the research for the thesis. Prerequisite: First-semester fourth-year DMP in Human Biology.,,
10184,HEBR,1010,001,Lecture,4,Zvi Gilboa,MoTuWeThFr 10:00am - 10:50am,New Cabell Hall 411,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to Modern Hebrew I,,Open,0,20,0,"An introduction to the pronunciation, vocabulary, grammar, and writing system of modern Israeli Hebrew. By the end of this sequence students have mastered the core grammatical principles of Hebrew, along with a basic vocabulary of 1000 words, and they are able to read and understand simple texts and carry out simple conversation. Includes material on Israeli culture, history, and politics.",,
13346,HEBR,1410,001,Lecture,3,Gregory Goering,MoWeFr 10:00am - 10:50am,Gibson Hall 241,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Elementary Biblical Hebrew I,,Open,0,20,0,"First half of a year-long introduction to biblical Hebrew, using an innovative language-learning approach. Through communicative activities in an immersive environment, students acquire oral and aural capacities naturally, in Hebrew. These capacities enable students to internalize the language and thus achieve the overall course goal: read simple biblical Hebrew prose with immediate comprehension. No prerequisites.",,
11057,HEBR,2010,001,Lecture,4,Zvi Gilboa,MoTuWeTh 9:00am - 9:50am,New Cabell Hall 411,08/26/2025 - 12/09/2025,Zvi Gilboa,Th 5:00PM - 5:50PM,New Cabell Hall 415,08/26/2025 - 12/09/2025,,,,,,,,,Intermediate Modern Hebrew,,Open,0,20,0,"Continuation of the study of the fundamentals of grammar, with special attention to verb conjugation, noun declension, and syntactic structure, and their occurrence in texts which deal with modern Israeli culture and values. These texts, which include excerpts from newspapers and fiction, introduce 600 new words and expose the learner to political and other issues of modern Israel. Prerequisite: HEBR 1020 with grade of C or above, or instructor permission.",,
19420,HEBR,2410,001,Lecture,3,To Be Announced,TuTh 11:00am - 12:15pm,Pavilion VIII 102,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Biblical Hebrew I,,Open,0,20,0,"Readings in the prose narratives of the Hebrew Bible. Emphasizes grammar, vocabulary, and syntax. Attention to issues of translation and interpretation. Prerequisite: HEBR/RELJ 1420 or the equivalent",,
10186,HEBR,4993,001,IND,1 - 3,Zvi Gilboa,Th 12:00am - 12:00am,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study in Hebrew,,Open,0,3,0,Independent study for advanced students of Hebrew. Prerequisite: Instructor permission.,,
11272,HEBR,8993,001,IND,1 - 3,Zvi Gilboa,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Independent Study in Hebrew,,Open,0,1,0,"Students whose proficiency in Modern Hebrew has already reached the advanced level, or alternatively students who for their research focus on Hebrew Literature in translation, will pursue an independent study that will focus on the reading and interpretation of texts, as well as the analysis of media. Prerequisite: HEBR 3010",,
20456,HHE,5701,001,PRA,3,Mary Faith Marshall,Th 2:00pm - 4:00pm,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Bioethics Internship - Clinical Ethics,,Open,0,15,0,"Students spend time in medical settings as ""participant-observers,"" in order to gain first-hand experience of subject matter that is the focus of the theory, teaching, & practice of bioethics. Direct exposure to patients, health care settings, & health professionals should allow students to see, what sorts of ethical issues are characteristic of the culture. Shows what role a bioethicist might play in clinical setting. Instructor permission.",,
18685,HHE,5800,001,Lecture,3,Mary Faith Marshall,Th 2:00pm - 4:00pm,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Introduction to Clinical Ethics,,Open,0,15,0,"This course is an introduction to clinical ethics, which concerns the identification, analysis, and resolution of ethical problems arising in patient care. The course deals with two tiers of ethical problems occurring frequently in the clinical setting: those that are present in every clinical encounter and special problems that arise with particular patients.",,
18609,HHE,5960,001,IND,1 - 3,Mary Faith Marshall,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,1,0,Independent research for undergraduate students enrolled in the BA/BS/MPH 5 year program or other programs that may be related to Public Health or Ethics.,,
20085,HHE,5960,002,IND,1 - 3,Justin Mutter,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,30,0,Independent research for undergraduate students enrolled in the BA/BS/MPH 5 year program or other programs that may be related to Public Health or Ethics.,,
20086,HHE,5960,003,IND,1 - 3,Donna Chen,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,30,0,Independent research for undergraduate students enrolled in the BA/BS/MPH 5 year program or other programs that may be related to Public Health or Ethics.,,
20087,HHE,5960,004,IND,1 - 3,Julia Taylor,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,30,0,Independent research for undergraduate students enrolled in the BA/BS/MPH 5 year program or other programs that may be related to Public Health or Ethics.,,
