ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11187,EDLF,9993,005,IND,1 - 12,Karen Inkelas,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11315,EDLF,9993,006,IND,1 - 12,Christian Steinmetz,tba,Contact Department,06/16/2025 - 07/11/2025,,,,,,,,,,,,,Independent Study,,Open,1,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11141,EDLF,9993,007,IND,1 - 12,Timothy Konold,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11149,EDLF,9993,010,IND,1 - 12,Christian Steinmetz,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11153,EDLF,9993,012,IND,1 - 12,Brian Pusser,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11317,EDLF,9993,013,IND,1 - 12,Robert Leffers,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Study,,Open,0,30,0,"Under close faculty guidance, students work on an area of interest not covered by the curriculum. A plan of study must be signed by the faculty sponsor and filed in the student's permanent file in the Office of Student Affairs. Prerequisite: Instructor permission.",,
11129,EDLF,9995,001,IND,1 - 12,Sara Rimm-Kaufman,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Independent Research,,Open,0,30,0,Independent Research,,
11130,EDLF,9998,001,IND,3 - 12,Sara Rimm-Kaufman,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Research Apprenticeship,,Open,0,30,0,Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required.,,
11145,EDLF,9998,004,IND,3 - 12,Nancy Deutsch,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Research Apprenticeship,,Open,0,30,0,Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required.,,
11146,EDLF,9998,005,IND,3 - 12,Timothy Konold,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Research Apprenticeship,,Open,0,30,0,Designed to give doctoral students experience conducting research in professional settings appropriate to their disciplines. Prerequisites: Advisor Permission Required.,,
11188,EDLF,9999,001,IND,3 - 12,Vivian Wong,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11321,EDLF,9999,002,IND,3 - 12,Rachel Wahl,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11123,EDLF,9999,003,IND,3 - 12,Brian Pusser,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11124,EDLF,9999,004,IND,3 - 12,Nancy Deutsch,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11125,EDLF,9999,005,IND,3 - 12,Sara Rimm-Kaufman,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11183,EDLF,9999,007,IND,3 - 12,Derrick Alridge,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11126,EDLF,9999,009,IND,3 - 12,Walter Heinecke,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11168,EDLF,9999,010,IND,3 - 12,Daphna Bassok,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11204,EDLF,9999,011,IND,3 - 12,Jennifer LoCasale-Crouch,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11207,EDLF,9999,012,IND,3 - 12,Amanda Williford,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11319,EDLF,9999,013,IND,3 - 12,Natalia Palacios,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11191,EDLF,9999,014,IND,3 - 12,David Grissmer,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11142,EDLF,9999,016,IND,3 - 12,Diane Hoffman,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11162,EDLF,9999,017,IND,3 - 12,Josipa Roksa,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11164,EDLF,9999,018,IND,3 - 12,Timothy Konold,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11170,EDLF,9999,019,IND,3 - 12,Karen Inkelas,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11320,EDLF,9999,020,IND,3 - 12,Jamie Jirout,tba,Contact Department,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Doctoral Dissertation,,Open,0,30,0,Doctoral Dissertation Research completed under the guidance of dissertation committee. 12 hours is required for graduation. Permission of instructor required.,,
11262,EDNC,7800,500,Lecture,0,June Baptist,fr 5:00pm - 9:00pm,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Public School Law in K-12 Education,,Open,0,25,0,"Focuses on critical elements of school law to include due process, search and seizure, church/state conflicts, curriculum control & the expression of controversial views, school authority to make rules and policy governing student and teacher conduct, and liability for student injury. Additionally, issues of equal opportunity such as bilingual education, sexual discrimination and harassment, affirmative active, and special educ will be examined",,
11261,EDNC,7805,500,Lecture,0,Iona Spikes,sa 9:00am - 4:00pm,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Internship for K-12 Education Leaders,,Open,0,25,0,"This course is designed to prepare individuals for positions of education leadership by exposing them to hands-on administrators. Students will be engaged in a significant number of administrative activities at the elementary, middle, and high schools levels as well as at central office and at community out-reach sites. Students will be mentored on site by licensed school administrators during their 320-hour internship.",,
11263,EDNC,7807,500,Lecture,0,Jugnu Agrawal,th 5:00pm - 8:00pm,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Special Education Module,,Open,0,25,0,"This module will investigate the current legal, moral, and instructional impact of special education policies in the Commonwealth of Virginia and across the nation. Response to Intervention concepts will be explored in-depth.",,
10861,ENGL,2599,001,SEM,3,Njelle Hamilton,motuwethfr 3:30pm - 5:45pm,Web-Based Course,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Special Topics,"Routes, Writing, Reggae",Open,5,16,0,"Usually an introduction to non-traditional or specialized topics in literary studies, (e.g., native American literature, gay and lesbian studies, techno-literacy, Arthurian romance, Grub Street in eighteenth-century England, and American exceptionalism). For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses.","Artistic, Interpretive, & Philosophical Inquiry$Second Writing",
12119,ENGL,2599,002,SEM,3,Charity Fowler,motuwethfr 10:30am - 12:45pm,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,Special Topics,,Open,0,8,0,"Usually an introduction to non-traditional or specialized topics in literary studies, (e.g., native American literature, gay and lesbian studies, techno-literacy, Arthurian romance, Grub Street in eighteenth-century England, and American exceptionalism). For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses.","Artistic, Interpretive, & Philosophical Inquiry$Second Writing",
12120,ENGL,2599,003,SEM,3,Joshua Miller,motuwethfr 10:30am - 12:45pm,TBA,06/16/2025 - 07/11/2025,Joshua Miller,sa 10:30am - 12:45pm,TBA,06/28/2025 - 06/28/2025,,,,,,,,,Special Topics,American Refugees,Open,0,16,0,"Usually an introduction to non-traditional or specialized topics in literary studies, (e.g., native American literature, gay and lesbian studies, techno-literacy, Arthurian romance, Grub Street in eighteenth-century England, and American exceptionalism). For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses.","Artistic, Interpretive, & Philosophical Inquiry$Second Writing",
12121,ENGL,2599,004,SEM,3,John Casteen,motuwethfr 3:30pm - 5:45pm,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,Special Topics,The Contemporary Essay,Open,1,16,0,"Usually an introduction to non-traditional or specialized topics in literary studies, (e.g., native American literature, gay and lesbian studies, techno-literacy, Arthurian romance, Grub Street in eighteenth-century England, and American exceptionalism). For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses.","Artistic, Interpretive, & Philosophical Inquiry$Second Writing",
